ACADEMIC_YEAR,ASSESSMENT_YEAR,SCH_ID,FFT_ID,UPN,SURNAME,FORENAMES,DOB,GENDER,PRIOR_ATTAIN_KEY_STAGE,PRIOR_ATTAIN_RANK,PRIOR_ATTAIN_GROUP,ENGLISH_TEST,WELSH_TEST,MATHS_TEST,SCIENCE_TEST,ENGLISH_TA,WELSH_TA,MATHS_TA,SCIENCE_TA,EST_BASIS,EST_RANK,QUAL_CODE,QUAL_DESC_SHORT,QUAL_DESC,SBJ_MAPPING,SBJ_QAN ,SUBJECT,QUALIFICATION_TITLE ,KS4_G_PROB,KS4_F_PROB,KS4_E_PROB,KS4_D_PROB,KS4_C_PROB,KS4_B_PROB,KS4_A_PROB,KS4_ASTAR_PROB,KS4_GPLUS_PROB,KS4_FPLUS_PROB,KS4_EPLUS_PROB,KS4_DPLUS_PROB,KS4_CPLUS_PROB,KS4_BPLUS_PROB,KS4_APLUS_PROB,KS4_PASS_PROB,KS4_GM,KS4_HGM_PROB,KS4_GA,EXPECTED_PROGRESS_LEVEL,BETTER_EXPECTED_PROGRESS_LEVEL,EXPECTED_PROGRESS_PROB,BETTER_EXPECTED_PROGRESS_PROB,PRIOR_ATTAIN_DATA_STATUS,EXPORT_DATE
2014,2014,9994002,99990871,UPN          ,Orange,Luke,02/11/1997,M,3,,L,4,,5,5,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,4,8,15,23,36,12,2,1,99,96,88,73,51,14,3,99,C,14,B,B,B,14,3,Final,08/05/2014
2014,2014,9994002,99990942,UPN          ,Lettuce,Donna,28/07/1998,F,2,,U,5B,,5B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,2,13,28,30,27,99,99,99,99,97,84,56,99,A,27,S,B,A,84,56,Final,08/05/2014
2014,2014,9994002,99990942,UPN          ,Lettuce,Donna,28/07/1998,F,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,27,34,20,9,99,99,99,97,90,63,29,99,B,29,A,A,A,29,9,Final,08/05/2014
2014,2014,9994002,99990990,UPN          ,Uranium,Adele,18/03/1998,F,2,,M,4B,,4A,5C,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,9,29,32,18,9,99,99,99,96,87,58,26,99,B,26,A,C,B,87,58,Final,08/05/2014
2014,2014,9994002,99990990,UPN          ,Uranium,Adele,18/03/1998,F,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,10,33,32,15,5,99,99,99,95,86,52,20,99,B,20,A,A,A,20,5,Final,08/05/2014
2014,2014,9994002,99991033,UPN          ,Sesame,Eleanor,18/06/1998,F,2,,L,4B,,3A,4C,4,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,15,38,25,9,3,99,99,96,90,74,37,12,99,C,37,B,C,B,74,37,Final,08/05/2014
2014,2014,9994002,99991033,UPN          ,Sesame,Eleanor,18/06/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,39,26,8,2,99,99,97,91,76,37,11,99,C,37,B,B,B,37,11,Final,08/05/2014
2014,2014,9994002,99991397,UPN          ,Tangerine,Colin,04/08/1998,M,2,,M,4B,,4A,5C,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,15,35,23,10,4,99,99,95,87,72,37,14,99,C,37,B,C,B,72,37,Final,08/05/2014
2014,2014,9994002,99991397,UPN          ,Tangerine,Colin,04/08/1998,M,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,17,38,22,8,2,99,99,95,87,70,32,10,99,C,32,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99991574,UPN          ,Phosphorus,Jake,04/11/1997,M,3,,L,5,,4,4,5,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,4,11,16,23,34,10,1,1,99,96,85,69,46,12,2,98,D,46,C,C,C,46,12,Final,08/05/2014
2014,2014,9994002,99991695,UPN          ,Bromine,Bethany,16/06/1998,F,2,,M,4A,,4B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,9,30,31,16,8,99,99,98,95,86,56,24,99,B,24,A,C,B,86,56,Final,08/05/2014
2014,2014,9994002,99991695,UPN          ,Bromine,Bethany,16/06/1998,F,3,,M,6,,6,6,6,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,7,26,34,21,10,99,99,99,98,91,65,31,99,B,31,A,A,A,31,10,Final,08/05/2014
2014,2014,9994002,99991875,UPN          ,Ginger,Kirsty,11/07/1998,F,2,,U,5C,,4A,5C,5,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,22,32,23,15,99,99,99,98,92,70,38,99,B,38,A,B,A,70,38,Final,08/05/2014
2014,2014,9994002,99991875,UPN          ,Ginger,Kirsty,11/07/1998,F,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,12,36,30,12,4,99,99,98,94,82,45,16,99,C,45,B,B,B,45,16,Final,08/05/2014
2014,2014,9994002,99992004,UPN          ,Sesame,Toby,25/02/1997,M,2,,L,3A,,4A,5C,3,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,13,20,36,16,4,1,99,97,90,77,57,21,6,99,C,21,B,C,B,57,21,Final,08/05/2014
2014,2014,9994002,99992004,UPN          ,Sesame,Toby,25/02/1997,M,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,19,38,19,6,2,99,98,93,83,65,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99992029,UPN          ,Nitrogen,Alex,20/07/1998,M,2,,M,4A,,4B,4A,5,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,16,36,22,9,4,99,99,94,87,71,35,13,99,C,35,B,C,B,71,35,Final,08/05/2014
2014,2014,9994002,99992029,UPN          ,Nitrogen,Alex,20/07/1998,M,3,,M,5,,6,6,5,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,17,38,22,8,2,99,99,95,87,70,32,10,99,C,32,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99992117,UPN          ,Mint,Luke,19/12/1997,M,2,,U,5C,,5B,4A,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,12,33,26,13,6,99,99,96,90,78,45,19,99,C,45,B,B,A,45,19,Final,08/05/2014
2014,2014,9994002,99992117,UPN          ,Mint,Luke,19/12/1997,M,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,7,14,36,25,10,4,99,99,96,89,75,39,14,99,C,39,B,A,A,14,4,Final,08/05/2014
2014,2014,9994002,99992231,UPN          ,Avocado,Nina,30/11/1997,F,2,,U,5C,,5B,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,4,19,32,26,18,99,99,99,98,94,75,43,99,B,43,A,B,A,75,43,Final,08/05/2014
2014,2014,9994002,99992231,UPN          ,Avocado,Nina,30/11/1997,F,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,23,34,24,13,99,99,99,98,93,70,36,99,B,36,A,A,A,36,13,Final,08/05/2014
2014,2014,9994002,99992267,UPN          ,Quince,Lewis,25/07/1998,M,2,,U,4A,,5B,4A,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,32,26,14,7,99,99,97,91,79,48,21,99,C,48,B,B,A,48,21,Final,08/05/2014
2014,2014,9994002,99992267,UPN          ,Quince,Lewis,25/07/1998,M,3,,M,6,,6,6,6,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,13,35,26,11,5,99,99,96,91,77,42,16,99,C,42,B,A,A,16,5,Final,08/05/2014
2014,2014,9994002,99992278,UPN          ,Sodium,Chloe,16/06/1998,F,2,,U,4A,,5C,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,22,32,24,15,99,99,99,98,93,71,38,99,B,38,A,B,A,71,38,Final,08/05/2014
2014,2014,9994002,99992278,UPN          ,Sodium,Chloe,16/06/1998,F,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,27,34,20,9,99,99,99,97,90,63,29,99,B,29,A,A,A,29,9,Final,08/05/2014
2014,2014,9994002,99992669,UPN          ,Lithium,Leanne,14/05/1998,F,2,,L,4B,,3B,4A,4,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,16,38,25,9,3,99,99,96,90,74,37,12,99,C,37,B,C,B,74,37,Final,08/05/2014
2014,2014,9994002,99992669,UPN          ,Lithium,Leanne,14/05/1998,F,3,,L,5,,4,5,5,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,4,8,19,41,21,6,1,99,99,95,87,68,28,7,99,C,28,B,B,B,28,7,Final,08/05/2014
2014,2014,9994002,99992901,UPN          ,Garlic,Jade,21/09/1997,F,2,,L,3A,,4C,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,15,38,25,9,3,99,99,96,90,75,37,12,99,C,37,B,C,B,75,37,Final,08/05/2014
2014,2014,9994002,99992901,UPN          ,Garlic,Jade,21/09/1997,F,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,13,37,29,11,3,99,99,98,93,81,44,15,99,C,44,B,B,B,44,15,Final,08/05/2014
2014,2014,9994002,99993001,UPN          ,Boron,George,10/07/1998,M,2,,L,4B,,4B,4C,4,,5,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,6,11,19,36,17,5,2,99,97,91,80,61,24,7,99,C,24,B,C,B,61,24,Final,08/05/2014
2014,2014,9994002,99993001,UPN          ,Boron,George,10/07/1998,M,3,,L,5,,6,4,5,,6,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,6,12,20,38,16,4,1,99,97,91,79,59,21,5,99,C,21,B,B,B,21,5,Final,08/05/2014
2014,2014,9994002,99993109,UPN          ,Almond,Courtney,11/05/1998,F,2,,L,3A,,4B,4B,3,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,15,37,26,9,3,99,99,96,90,75,38,12,99,C,38,B,C,B,75,38,Final,08/05/2014
2014,2014,9994002,99993109,UPN          ,Almond,Courtney,11/05/1998,F,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,12,37,30,12,4,99,99,98,94,82,45,15,99,C,45,B,B,B,45,15,Final,08/05/2014
2014,2014,9994002,99993148,UPN          ,Celery,William,09/03/1997,M,3,,L,3,,3,4,3,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,7,15,22,25,26,4,1,1,99,93,77,56,31,5,1,97,D,31,C,D,D,56,31,Final,08/05/2014
2014,2014,9994002,99993937,UPN          ,Strawberry,Mark,30/01/1998,M,2,,U,5C,,5B,5C,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,12,32,26,14,7,99,99,96,91,79,47,21,99,C,47,B,B,A,47,21,Final,08/05/2014
2014,2014,9994002,99993937,UPN          ,Strawberry,Mark,30/01/1998,M,3,,U,5,,7,8,5,,7,8,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,10,31,29,17,8,99,99,98,94,84,54,25,99,B,25,A,S,S,8,8,Final,08/05/2014
2014,2014,9994002,99993939,UPN          ,Titanium,Ulysses,27/08/1998,M,2,,L,4B,,4B,4A,3,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,8,13,20,36,15,4,1,99,97,89,76,56,20,5,99,C,20,B,C,B,56,20,Final,08/05/2014
2014,2014,9994002,99993939,UPN          ,Titanium,Ulysses,27/08/1998,M,3,,M,5,,5,6,5,,5,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,19,39,19,6,2,99,98,93,84,65,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99993940,UPN          ,Selenium,Abigail,23/02/1998,F,2,,L,3B,,B,4C,3,,2,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,8,13,24,37,13,2,1,99,98,90,77,53,16,3,99,C,16,B,D,C,77,53,Final,08/05/2014
2014,2014,9994002,99993940,UPN          ,Selenium,Abigail,23/02/1998,F,3,,L,4,,3,5,4,,3,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,8,14,25,38,11,1,1,99,98,89,76,51,13,2,99,C,13,B,C,C,51,13,Final,08/05/2014
2014,2014,9994002,99993941,UPN          ,Melon,Nathan,23/01/1998,M,2,,U,5C,,5B,5B,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,10,28,28,18,10,99,99,98,94,84,56,28,99,B,28,A,B,A,56,28,Final,08/05/2014
2014,2014,9994002,99993941,UPN          ,Melon,Nathan,23/01/1998,M,3,,U,6,,7,7,6,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,9,29,29,18,10,99,99,98,95,86,57,28,99,B,28,A,S,S,10,10,Final,08/05/2014
2014,2014,9994002,99993950,UPN          ,Magnesium,Lisa,01/09/1997,F,2,,L,4C,,3B,4C,3,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,5,9,20,39,19,5,1,99,99,94,85,65,26,7,99,C,26,B,C,B,65,26,Final,08/05/2014
2014,2014,9994002,99993950,UPN          ,Magnesium,Lisa,01/09/1997,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,16,40,25,8,2,99,99,97,91,75,35,10,99,C,35,B,B,B,35,10,Final,08/05/2014
2014,2014,9994002,99994034,UPN          ,Thyme,Leon,23/11/1997,M,2,,L,3A,,3B,4B,3,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,4,10,16,23,33,10,1,1,99,96,85,69,46,13,2,98,D,46,C,D,C,69,46,Final,08/05/2014
2014,2014,9994002,99994034,UPN          ,Thyme,Leon,23/11/1997,M,3,,L,5,,4,5,5,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,9,14,23,36,12,2,1,99,97,89,75,52,16,3,99,C,16,B,B,B,16,3,Final,08/05/2014
2014,2014,9994002,99994082,UPN          ,Oxygen,Faye,25/07/1998,F,2,,L,3A,,4B,4C,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,14,37,26,10,3,99,99,97,91,76,39,13,99,C,39,B,C,B,76,39,Final,08/05/2014
2014,2014,9994002,99994082,UPN          ,Oxygen,Faye,25/07/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,39,26,8,2,99,99,97,91,76,37,11,99,C,37,B,B,B,37,11,Final,08/05/2014
2014,2014,9994002,99994178,UPN          ,Coconut,Victor,20/03/1998,M,2,,M,4A,,4B,4C,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,18,36,18,6,2,99,98,92,81,63,26,8,99,C,26,B,C,B,63,26,Final,08/05/2014
2014,2014,9994002,99994178,UPN          ,Coconut,Victor,20/03/1998,M,3,,L,4,,6,5,4,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,3,7,13,21,38,15,3,1,99,97,90,78,57,19,4,99,C,19,B,B,B,19,4,Final,08/05/2014
2014,2014,9994002,99994243,UPN          ,Chlorine,Hannah,15/07/1998,F,2,,M,4C,,4A,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,11,33,30,14,6,99,99,98,94,83,49,20,99,C,49,B,C,B,83,49,Final,08/05/2014
2014,2014,9994002,99994243,UPN          ,Chlorine,Hannah,15/07/1998,F,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,12,36,30,12,4,99,99,98,94,82,45,16,99,C,45,B,B,B,45,16,Final,08/05/2014
2014,2014,9994002,99994246,UPN          ,Carbon,Luke,20/02/1998,M,2,,M,4B,,5B,4A,4,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,4,8,15,35,22,9,4,99,98,94,86,71,35,13,99,C,35,B,C,B,71,35,Final,08/05/2014
2014,2014,9994002,99994246,UPN          ,Carbon,Luke,20/02/1998,M,3,,M,5,,7,5,5,,7,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,4,8,16,37,22,8,2,99,98,94,86,70,32,10,99,C,32,B,A,A,10,2,Final,08/05/2014
2014,2014,9994002,99994268,UPN          ,Potassium,Deborah,13/10/1997,F,2,,M,4B,,5C,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,9,30,31,17,8,99,99,98,95,86,56,24,99,B,24,A,C,B,86,56,Final,08/05/2014
2014,2014,9994002,99994268,UPN          ,Potassium,Deborah,13/10/1997,F,3,,M,5,,7,6,5,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,28,34,20,8,99,99,99,97,90,62,28,99,B,28,A,A,A,28,8,Final,08/05/2014
2014,2014,9994002,99994390,UPN          ,Lettuce,Gareth,04/11/1997,M,2,,U,5C,,5A,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,4,10,29,28,18,10,99,99,97,93,84,55,27,99,B,27,A,B,A,55,27,Final,08/05/2014
2014,2014,9994002,99994390,UPN          ,Lettuce,Gareth,04/11/1997,M,3,,U,5,,7,7,5,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,5,12,34,27,13,6,99,99,97,92,80,46,19,99,C,46,B,A,A,19,6,Final,08/05/2014
2014,2014,9994002,99994401,UPN          ,Radish,Sally,21/07/1998,F,2,,L,3A,,3B,3A,3,,4,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,20,39,19,5,1,99,98,93,83,64,25,6,99,C,25,B,D,C,83,64,Final,08/05/2014
2014,2014,9994002,99994401,UPN          ,Radish,Sally,21/07/1998,F,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,2,6,15,39,26,8,2,99,99,97,91,76,37,11,99,C,37,B,B,B,37,11,Final,08/05/2014
2014,2014,9994002,99994415,UPN          ,Selenium,Darren,13/01/1998,M,2,,U,4B,,5C,5B,4,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,13,34,25,12,5,99,99,96,90,76,43,18,99,C,43,B,B,A,43,18,Final,08/05/2014
2014,2014,9994002,99994415,UPN          ,Selenium,Darren,13/01/1998,M,3,,U,6,,7,8,6,,7,8,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,25,30,21,13,99,99,99,96,89,64,35,99,B,35,A,S,S,13,13,Final,08/05/2014
2014,2014,9994002,99994665,UPN          ,Spinach,Oscar,03/03/1998,M,2,,M,4B,,5C,4A,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,4,9,16,36,22,8,3,99,98,94,85,69,33,12,99,C,33,B,C,B,69,33,Final,08/05/2014
2014,2014,9994002,99994665,UPN          ,Spinach,Oscar,03/03/1998,M,3,,L,5,,5,5,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,12,21,38,16,4,1,99,98,91,80,59,21,5,99,C,21,B,B,B,21,5,Final,08/05/2014
2014,2014,9994002,99994676,UPN          ,Watermelon,Rhys,27/09/1997,M,2,,M,4A,,4A,4A,4,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,9,17,36,21,8,3,99,98,94,85,68,32,11,99,C,32,B,C,B,68,32,Final,08/05/2014
2014,2014,9994002,99994676,UPN          ,Watermelon,Rhys,27/09/1997,M,3,,M,6,,6,6,6,,6,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,3,6,14,36,25,11,4,99,99,96,90,76,41,15,99,C,41,B,A,A,15,4,Final,08/05/2014
2014,2014,9994002,99994691,UPN          ,Celery,Joseph,18/12/1997,M,2,,L,3B,,N,3C,3,,3,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,13,19,24,30,7,1,1,99,95,81,62,38,8,1,98,D,38,C,D,C,62,38,Final,08/05/2014
2014,2014,9994002,99994691,UPN          ,Celery,Joseph,18/12/1997,M,3,,L,4,,5,4,4,,5,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,10,17,24,34,9,1,1,99,95,85,68,45,11,2,98,D,45,C,C,C,45,11,Final,08/05/2014
2014,2014,9994002,99994756,UPN          ,Kiwi,Shane,02/03/1998,M,2,,M,4B,,4B,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,6,11,19,37,18,6,2,99,98,92,81,62,25,7,99,C,25,B,C,B,62,25,Final,08/05/2014
2014,2014,9994002,99994756,UPN          ,Kiwi,Shane,02/03/1998,M,3,,M,5,,5,6,5,,5,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,19,39,19,5,2,99,98,93,83,64,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99994767,UPN          ,Artichoke,Alex,18/03/1998,M,2,,M,4A,,5C,4A,4,,4,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,4,8,16,35,22,9,4,99,98,94,86,70,35,13,99,C,35,B,C,B,70,35,Final,08/05/2014
2014,2014,9994002,99994767,UPN          ,Artichoke,Alex,18/03/1998,M,3,,M,5,,6,5,5,,6,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,5,10,18,38,19,6,2,99,98,93,83,65,26,7,99,C,26,B,B,B,26,7,Final,08/05/2014
2014,2014,9994002,99994802,UPN          ,Parsley,Emily,11/04/1998,F,2,,U,4A,,5B,5C,5,,5,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,5,21,32,25,16,99,99,99,98,93,73,40,99,B,40,A,B,A,73,40,Final,08/05/2014
2014,2014,9994002,99994802,UPN          ,Parsley,Emily,11/04/1998,F,3,,U,6,,7,6,6,,7,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,1,4,21,33,25,15,99,99,99,98,94,73,40,99,B,40,A,A,A,40,15,Final,08/05/2014
2014,2014,9994002,99994822,UPN          ,Beetroot,Renee,02/04/1998,F,2,,L,3C,,4C,3B,3,,2,3,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,7,12,21,38,16,3,1,99,98,91,79,58,20,4,99,C,20,B,D,C,79,58,Final,08/05/2014
2014,2014,9994002,99994822,UPN          ,Beetroot,Renee,02/04/1998,F,3,,L,5,,3,4,5,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,2,9,13,23,37,13,2,1,99,98,90,76,53,15,3,99,C,15,B,C,C,53,15,Final,08/05/2014
2014,2014,9994002,99994856,UPN          ,Oxygen,Ryan,03/12/1997,M,2,,U,5C,,5A,5B,M,,M,M,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,2,7,23,28,24,15,99,99,99,96,90,67,39,99,B,39,A,B,A,67,39,Final,08/05/2014
2014,2014,9994002,99994856,UPN          ,Oxygen,Ryan,03/12/1997,M,3,,U,6,,7,7,6,,7,7,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,3,9,29,29,18,10,99,99,98,95,86,57,28,99,B,28,A,S,S,10,10,Final,08/05/2014
2014,2014,9994002,99995053,UPN          ,Zucchini,Dylan,06/09/1997,M,2,,L,3B,,3C,4C,3,,3,4,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,12,17,24,32,9,1,1,99,95,84,66,42,10,2,98,D,42,C,D,C,66,42,Final,08/05/2014
2014,2014,9994002,99995053,UPN          ,Zucchini,Dylan,06/09/1997,M,3,,L,4,,3,5,4,,3,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,5,12,18,25,31,7,1,1,99,95,83,64,39,8,1,98,D,39,C,C,C,39,8,Final,08/05/2014
2014,2014,9994002,99995054,UPN          ,Xenon,Bethany,18/10/1997,F,2,,M,4A,,3A,5B,4,,4,5,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,4,11,33,30,14,6,99,99,98,94,83,50,20,99,C,50,B,C,B,83,50,Final,08/05/2014
2014,2014,9994002,99995054,UPN          ,Xenon,Bethany,18/10/1997,F,3,,M,5,,5,6,5,,5,6,PA50 (Type A),50,310,GCSE,GCSE Full Course,5,Not Used,Art&Des,Art & Design,1,1,5,13,38,29,11,3,99,99,98,93,80,43,14,99,C,43,B,B,B,43,14,Final,08/05/2014
